Epoch,Loss,Train AUC,Validation AUC,Test AUC,Precision,Recall,F1 Score
1,0.9655658006668091,0.49959663616447747,0.5071290201028906,0.5095865477124714,0.5097838490971337,0.5798105599694605,0.5425469450813432
2,0.9623931646347046,0.5070979063962645,0.5166392162104789,0.5190866327090347,0.5143113839108242,0.6173454536778565,0.5611379423265013
3,0.9597458839416504,0.5166142989983612,0.5274251106864203,0.530115993740823,0.5190455515073716,0.6560112614224703,0.5795459814935817
4,0.9578722715377808,0.5258206557856822,0.5399703078877603,0.5431069873885411,0.5242366772754357,0.6885357764893947,0.595257101250183
5,0.9562329053878784,0.5368133182864643,0.5533010458860675,0.5569742304907053,0.5299950085567599,0.7093407773244578,0.6066912222346927
6,0.9546231627464294,0.5481323175683882,0.5661075705926996,0.5701743825578454,0.5352464262854705,0.7182592513062773,0.6133928298542132
7,0.952870786190033,0.5588943865385121,0.5781897497073366,0.5824134915630048,0.541834323763156,0.7222389234843605,0.6191632321207596
8,0.950803279876709,0.5691783285425313,0.5897859237092391,0.5940258403515773,0.5485748368789198,0.7241428673681197,0.624249280131633
9,0.9483514428138733,0.5795945213296986,0.6010832165095884,0.605257089763739,0.5547069057962293,0.7256889270632023,0.6287815829622555
10,0.9455582499504089,0.5897092463685149,0.6122149177749349,0.6162860903343881,0.560664520680836,0.7280652780760146,0.6334925607378851
11,0.942456066608429,0.5997765624741946,0.6231796061398848,0.627115076402692,0.566838773104088,0.7318445351084389,0.6388591518201169
12,0.9387763738632202,0.6111286756911553,0.6339393957798787,0.6377281240201634,0.5727259900640859,0.7360484813780928,0.6441966961166529
13,0.934967577457428,0.6216610715126955,0.644429906718305,0.6480672347930958,0.5786726462753058,0.7400901868155465,0.6495026037140877
14,0.9310014843940735,0.6319966926756032,0.6546290466699195,0.6581110895940072,0.5841052505358454,0.7438217259561473,0.6543585351980237
15,0.9265316128730774,0.6433206123885714,0.6644696374413875,0.6678012079124175,0.5898108788879393,0.7475103189941068,0.6593624911082957
16,0.922355055809021,0.6529077295109145,0.6738920622574206,0.6770898545959599,0.5951532996998724,0.7503733925035192,0.6638102434432424
17,0.9176293015480042,0.6639671859112602,0.6828563109339514,0.6859244538111057,0.6007466236400376,0.7533032710614845,0.6684309026395793
18,0.9131550192832947,0.6737361486851687,0.691304960027161,0.6942534534917278,0.606506509953361,0.7564335647651087,0.6732238487771111
19,0.9083682894706726,0.6839122605748775,0.6992146524885776,0.7020490243279982,0.6125652232512467,0.7590675923937681,0.6779925412892914
20,0.9037245512008667,0.6933754100519539,0.7065572501495598,0.7092767096663197,0.618131687019378,0.7606088802996683,0.6820085830299036
21,0.8991405367851257,0.7023769359706327,0.713328426469461,0.7159410725981178,0.6231638462199246,0.7615584663469568,0.6854453036585916
22,0.8942638635635376,0.7119631512663835,0.7195420972981622,0.7220542870860481,0.6284833131402137,0.7623792140863217,0.6889863016061598
23,0.8898804783821106,0.7199749822724607,0.7252145096685112,0.7276300932502026,0.6334621405782455,0.7626846085939923,0.6920931843768944
24,0.8854706287384033,0.7279987405637288,0.7303684734167623,0.7326867854869763,0.6384749309182679,0.7629709159449336,0.6951931877224219
25,0.8810538649559021,0.7358190802767853,0.7350274161345692,0.7372543253955806,0.6429626469511042,0.7623171808269511,0.6975713487267265
26,0.8769850730895996,0.7427007328811839,0.7392304817320314,0.741368642136473,0.6477624536929962,0.7617827404385275,0.7001609585586533
27,0.8729009628295898,0.7495252923305258,0.7430103811841531,0.7450652275799147,0.6519446113843474,0.7609333619640685,0.7022353158770841
28,0.8690005540847778,0.7560238810149988,0.7464020588866369,0.7483819678206455,0.656181006359772,0.7601698756948918,0.7043579954061207
29,0.8652825355529785,0.7618554318986017,0.749442660214803,0.7513546420580458,0.6601429466252401,0.7593825304798034,0.7062937994026194
30,0.8615949749946594,0.7673879164741668,0.7521662971293943,0.7540175435020032,0.6635890626043963,0.7582897907570444,0.7077857726646134
31,0.8583125472068787,0.7724632587510195,0.7546105873770161,0.7564062675860375,0.6668096108973954,0.7568248514780617,0.7089714362344106
32,0.8552243113517761,0.7769005622443551,0.7568060568616635,0.7585480777653072,0.6696980720261914,0.7554982940853673,0.7100154940030808
33,0.8522184491157532,0.7812661737031594,0.7587801531543317,0.7604737231195274,0.6726034684540909,0.7541574213251259,0.7110496243307689
34,0.8492567539215088,0.7853396930289476,0.7605603013783582,0.7622115766771845,0.6752481349751545,0.7528308639324315,0.7119320950885363
35,0.8467016816139221,0.7888072618480618,0.7621673897441528,0.7637800783130917,0.6774260133653276,0.7516999498962136,0.7126329146564067
36,0.8442567586898804,0.7920568399352843,0.7636212430692968,0.7652029468785523,0.6796191990048032,0.7507933099515663,0.713435522595828
37,0.8418920636177063,0.7952866274694196,0.7649437563584303,0.7664946594287304,0.6814333914461416,0.7497864624340896,0.7139777031064339
38,0.8397953510284424,0.7978093446545643,0.7661464825767818,0.7676699848074606,0.6833108372882832,0.7488655071218954,0.7145878629890605
39,0.8376325368881226,0.8004548504821136,0.7672427380265064,0.7687446672987694,0.6850713065065275,0.7479540953880658,0.7151330167029377
40,0.8356739282608032,0.8029920658616085,0.768249448057161,0.7697309152131004,0.6866093743149033,0.7472383270107127,0.7156420304591726
41,0.8339143395423889,0.8050523582964897,0.7691741515120503,0.77063958893264,0.6878574348649825,0.746689571254742,0.7160671221405135
42,0.8323067426681519,0.8070605499772943,0.7700250002762159,0.7714770463564564,0.6891270516556525,0.7458974542504712,0.7163893179099621
43,0.830718457698822,0.8087759352379378,0.7708141877836656,0.7722502898696486,0.69027784529581,0.7453248395485887,0.7167459767530435
44,0.8292845487594604,0.8104285726502204,0.7715466604908727,0.7729686887121652,0.6912683294201036,0.7445899840145063,0.7169390872856339
45,0.8277713060379028,0.8122371531445509,0.772229820440976,0.7736367680114794,0.692176221466559,0.7440221411018061,0.7171633776191451
46,0.826607882976532,0.8136667833045405,0.7728692721661404,0.7742604947280682,0.6932367687030949,0.7435974518645766,0.7175345455550082
47,0.8253052830696106,0.8149586124891266,0.7734691320100505,0.774844596667923,0.6941084179466379,0.7430916422112471,0.7177652972098479
48,0.8241879343986511,0.8162005314734955,0.7740325435806779,0.7753909725600947,0.6948196891099186,0.742686040130747,0.7179559329930553
49,0.8233832120895386,0.8169376609623071,0.7745660625993837,0.7759091343039594,0.6955477966980647,0.7424188199365352,0.718219419644918
50,0.8221550583839417,0.8183408833282096,0.775070892886834,0.7763990487417135,0.6962541518572567,0.7421993176341469,0.7184929750854007
51,0.8211995959281921,0.8195537551449755,0.7755504129484727,0.7768668390452141,0.69693723414269,0.7419464128074822,0.7187378658728251
52,0.8204038143157959,0.8202429878830201,0.7760077630880868,0.7773130264851714,0.6976467578400262,0.7417030515591821,0.7190006568539471
53,0.8195637464523315,0.821422262255353,0.7764481705831655,0.777741549966024,0.6983472745987298,0.7413881134731467,0.719224341852488
54,0.8187680244445801,0.8220531592353244,0.7768701699123952,0.778151792382923,0.6990517167662057,0.7411686111707585,0.7194943440276452
55,0.81794673204422,0.8226761718958887,0.7772752943213163,0.7785454526284987,0.6996364389942831,0.741054088230382,0.7197499165770642
56,0.8171805143356323,0.8235429289758037,0.7776631837462534,0.7789224781008416,0.7001961624315123,0.7409252499224585,0.7199851618288046
57,0.8164818286895752,0.8243361722416974,0.7780347260885634,0.77928335584996,0.7008042096902304,0.7409968267601937,0.7203402999890989
58,0.8158994317054749,0.8249056653383742,0.7783901850360253,0.7796290956869395,0.701525103676331,0.7410159139169231,0.7207299612231306
59,0.8152298927307129,0.8255831546797388,0.7787296106944003,0.7799588954586594,0.7019827134151855,0.7409968267601937,0.7209623540718283
60,0.814441442489624,0.8261322606574237,0.7790524994990538,0.7802733221866665,0.7024094369235918,0.7410350010736526,0.7212054224505056
61,0.8138619065284729,0.8268798715589498,0.7793580895697602,0.7805700763830636,0.7028822826519897,0.7410206857061055,0.7214478015149791
62,0.8131837844848633,0.827472381949174,0.7796459380995973,0.7808484541666041,0.7033955495971267,0.741068403597929,0.7217407064881469
63,0.8128148913383484,0.8279440038660643,0.7799125570944648,0.7811085592738443,0.7038619608411761,0.7412306444301291,0.7220631438027593
64,0.8122475743293762,0.8283575060471553,0.7801559718998251,0.7813466679332578,0.7043870903395155,0.7414072006298762,0.7224231885136141
65,0.8117780685424805,0.8287313333865656,0.7803790599519552,0.7815673690231053,0.7049298586283869,0.7414167442082409,0.722713075350542
66,0.8110178112983704,0.8295391988858373,0.7805831576432557,0.7817670894838975,0.7054271306605422,0.7416267029322644,0.7230741316262062
67,0.8105817437171936,0.8298209814336108,0.7807658723283085,0.7819464038121282,0.705838816162882,0.7417698566077351,0.7233584148832708
68,0.8100867867469788,0.830536964726787,0.7809307124501872,0.782106704589332,0.7064020166693162,0.742132512585594,0.723826588788309
69,0.8095301389694214,0.8309085229158606,0.7810802875751708,0.78225026013276,0.7068045939413764,0.7423901892014411,0.7241604818458345
70,0.8091681599617004,0.8311601214534834,0.7812180889091193,0.7823799310250423,0.707189073262936,0.742686040130747,0.7245030245619098
71,0.8084776997566223,0.8318234740082715,0.7813430053795917,0.7824976051467364,0.7075067024128686,0.7429723474816883,0.7248059399257509
72,0.8082365393638611,0.8318721211566161,0.7814592109108852,0.7826051244658168,0.7079423219373867,0.7433588624054589,0.7252184519126472
73,0.8076468706130981,0.8323315714911707,0.781568535293313,0.7827076795418153,0.70831420637121,0.7436547133347648,0.7255543709524984
74,0.8072182536125183,0.8325217379067037,0.781672582153854,0.7828065318500806,0.7087636363636364,0.7440555436260826,0.7259809342008776
75,0.8066200613975525,0.8332357817866829,0.781775923778981,0.7829014734669231,0.7091422311716765,0.7444563739174004,0.7263703365722614
76,0.8062046766281128,0.8335264801937684,0.7818781241896494,0.7829975648161605,0.7093446050359058,0.7447331376899768,0.7266082381833631
77,0.8059818148612976,0.8336819100411484,0.7819827521938398,0.783094829882323,0.7095753962483641,0.7451244244029299,0.7269155480658894
78,0.805349588394165,0.8341481184250015,0.7820879072269955,0.7831930363643806,0.70976255695317,0.7455682007968888,0.7272249140101745
79,0.8049625754356384,0.8345237613412334,0.7821980376224619,0.7832934763075591,0.7100618590413211,0.7460215207692125,0.7275976572044222
80,0.8045785427093506,0.8347370402335687,0.7823120901310249,0.7834001567573172,0.7103516228046277,0.7465225586333596,0.7279880688970012
81,0.8042110800743103,0.8348991649338073,0.7824317581009783,0.7835105709606023,0.7105165214233842,0.7469806503948656,0.7282924503064773
82,0.803742527961731,0.8354381947586477,0.7825545862460374,0.7836261467825494,0.7106687659659423,0.7473814806861833,0.7285629227176734
83,0.8034600615501404,0.8356109866142267,0.782676985424779,0.7837418144758739,0.7108372529720463,0.7478300288693246,0.7288645601763574
84,0.8029881715774536,0.8357180603893006,0.7827991859134389,0.7838616978893075,0.7109464960876227,0.748321523155107,0.7291553817648385
85,0.802573561668396,0.8362265825740264,0.7829198979594507,0.7839796488497777,0.7111345727736972,0.7488893660678071,0.7295238183778959
86,0.802239716053009,0.8366516450945896,0.7830403403678413,0.7840934554429594,0.7112841277605667,0.7493760885644072,0.7298334158237539
87,0.8016995787620544,0.8367519824946881,0.7831541188601611,0.7842042705783892,0.7114164139242225,0.7499296161095603,0.7301655148382601
88,0.8015000224113464,0.8369929941280934,0.783266814469585,0.7843193775697905,0.7114687801104672,0.7504974590222604,0.7304621643839434
89,0.8010643124580383,0.8374169736152584,0.7833780538579355,0.7844280800910071,0.7116425441868667,0.7510271276215017,0.7308045912965956
90,0.8005870580673218,0.8374789785180485,0.7834836181709394,0.7845344278074057,0.7116655068639235,0.7515233936964665,0.7310515774009149
91,0.8001968860626221,0.8378552754390516,0.7835860715943294,0.7846411732903608,0.7117375047416051,0.7520816930308019,0.7313536376270565
92,0.8001210689544678,0.8379548575609238,0.7836842425059078,0.7847429497934051,0.7118036752229322,0.7526543077326844,0.731659233179561
93,0.7994393110275269,0.8383168133728387,0.7837842304300796,0.7848446691194565,0.7119127062855082,0.7534082504234962,0.7320729346578725
94,0.7992260456085205,0.8383863831099103,0.783882642015677,0.7849529764504894,0.7119822625201101,0.7538997447092788,0.7323416800318912
95,0.7988075017929077,0.8386901877122103,0.783979270011777,0.785062785899341,0.7121381347840968,0.7545439362488965,0.7327280015013589
96,0.798420250415802,0.838869163815695,0.7840781790850825,0.7851694268485657,0.712177188190454,0.7552072149452437,0.7330612887686664
97,0.7980776429176331,0.8391773678838487,0.784177290164207,0.78528519957241,0.712358085474697,0.7560041037386969,0.733532421232956
98,0.7976536154747009,0.8397015909475419,0.784272377543894,0.7854017421927243,0.7125007301041016,0.75671987211605,0.733944869207842
99,0.7973265051841736,0.8397309061364853,0.7843762637355804,0.7855205871314794,0.7125207077214548,0.7573258893422089,0.73424040267587
100,0.7969510555267334,0.8397174682476274,0.7844876642780154,0.7856342533758818,0.712446563704139,0.7578794168873619,0.7344610561071367
101,0.7966267466545105,0.8400954696820526,0.7845933881623303,0.7857534582327736,0.7124473330345137,0.7584615751676091,0.7347347254804526
102,0.7963024973869324,0.8402844413238627,0.7846990527561755,0.785872179055054,0.7126232379382478,0.7591487128098681,0.735150596563866
103,0.7960096001625061,0.8404271554088065,0.7848012955551396,0.7859828930534065,0.7126263914812477,0.7597165557225681,0.73541842772612
104,0.7956782579421997,0.8407269768311442,0.7849066425313708,0.7860958858709071,0.7126947280851235,0.7603607472621859,0.7357565347480988
105,0.7954563498497009,0.840793956326914,0.7850138783457705,0.7862116268233367,0.712780697990417,0.7609524491207978,0.7360792812254063
106,0.7950174808502197,0.8411208571969585,0.785118954136266,0.7863151691122804,0.7129055167700699,0.7616061842387803,0.7364515995072051
107,0.7946348786354065,0.8416155300308193,0.785228449377376,0.7864312726285394,0.7129147733866577,0.7621501682055687,0.73671076999006
108,0.7942622900009155,0.8415624653025188,0.7853318791872568,0.7865349440134052,0.7129805590499897,0.7626559778588982,0.736982138698871
109,0.7942478656768799,0.8416690205877397,0.7854393541853266,0.7866397499266001,0.713104229270511,0.7632238207715983,0.7373132745892098
110,0.7937167882919312,0.8420853300440815,0.785543665311301,0.7867445535060404,0.7131220227352736,0.7636341946412808,0.7375142289630254
111,0.7935735583305359,0.8419322990412523,0.7856470840879783,0.7868445931756092,0.713295091166594,0.7642449836566221,0.7378915869421492
112,0.7931620478630066,0.8422475958624345,0.7857462641737235,0.7869368386355559,0.7133726209340004,0.7647841958342281,0.7381843388227057
113,0.7928752899169922,0.8426645081419908,0.7858384873107643,0.7870318946641502,0.7133496441281139,0.7652088850714576,0.7383698041969311
114,0.7926328778266907,0.842595073819041,0.7859335541259469,0.7871219366320851,0.713492963382912,0.765686063989693,0.7386686921695899
115,0.7923675775527954,0.8427104905666245,0.7860253746377208,0.7872004372582168,0.713535301463432,0.7661536993295636,0.7389089336008688
116,0.7920931577682495,0.8429647293488536,0.7861113513181286,0.7872774489487787,0.7134881117887172,0.7665115835182401,0.7390500202436601
117,0.7918213605880737,0.842994490502275,0.7861983937828552,0.7873587503464091,0.7135626406901421,0.7668980984420108,0.7392696311356642
118,0.7915077805519104,0.8431716898083425,0.7862975647647635,0.7874540776797768,0.7137112345037884,0.7672893851549638,0.7395311616098901
119,0.7913103103637695,0.843336115271196,0.7863868962090107,0.7875419259644016,0.713756411849275,0.7675661489275404,0.7396839484145689
120,0.7908833622932434,0.8437057900732042,0.7864699345914508,0.7876188080044859,0.7137718282746293,0.7678858588027581,0.7398406502719428
121,0.79068523645401,0.8439142861125485,0.7865555623453645,0.7877017426607806,0.713787890207623,0.7682437429914346,0.7400153521573458
122,0.7904398441314697,0.8439040930262631,0.7866440472136663,0.787785284555456,0.7138703601108033,0.7685777682341994,0.7402146189020887
123,0.7902004718780518,0.8440749171836963,0.78672152521986,0.7878601328322012,0.7138984132046886,0.7689929138930642,0.7404221886823661
124,0.7899155616760254,0.8441930395824113,0.7867925289077812,0.7879409915904845,0.7139245214511223,0.7693651134492878,0.7406087220144969
125,0.7895628809928894,0.8443433859537889,0.7868673999471416,0.7880189112618603,0.7140138101983002,0.7697373130055114,0.7408291904428396
126,0.789478063583374,0.8443755424350418,0.7869346665216328,0.7880893365995545,0.7141384238916398,0.7700999689833703,0.7410642127690839
127,0.7890512347221375,0.8446261445808553,0.7869927875873777,0.7881545909373545,0.714194707178312,0.7703481020208527,0.7412093928701788
128,0.7890108823776245,0.8447660571576715,0.7870531520325879,0.788212252034171,0.7142370692705017,0.7706868990527999,0.7413890055612553
129,0.7886698842048645,0.8449271601180289,0.7871146374165799,0.7882785609403151,0.7143217135657287,0.7710066089280175,0.7415825224894438
130,0.7884367108345032,0.8450620172682476,0.7871694519873048,0.7883304047489003,0.7143557967683768,0.7712786009114118,0.74172668638388
131,0.7883399724960327,0.8449918488947092,0.7872320018732224,0.7883874855957086,0.7144220530471398,0.771564908262353,0.7418947812760959
132,0.7879689335823059,0.8454676529209567,0.7872818076469879,0.7884506310625454,0.7144693142069746,0.7719466513969413,0.7420967042746491
133,0.7877393364906311,0.8453542434822252,0.7873370095697919,0.7885028535632852,0.7145462171887763,0.7722377305370649,0.7422726751519321
134,0.7876439690589905,0.8454341257292142,0.7873971146827389,0.7885596457061383,0.7146464200582678,0.7725335814663709,0.7424633975762718
135,0.787358283996582,0.8456542231744435,0.7874420172663612,0.7886118020992292,0.7145989781421247,0.7728437477632238,0.742580998645151
136,0.78702312707901,0.8458588425789123,0.7875007721809627,0.788678119600985,0.7146335546194393,0.7730823372223415,0.7427097898090632
137,0.786996603012085,0.8457526457820949,0.7875565436481116,0.78874025983182,0.714729229140942,0.7733734163624651,0.7428957772302756
138,0.7866435647010803,0.8459965855239353,0.7876066485776493,0.7888121631757173,0.7147915114264172,0.773573831508124,0.7430218808150993
139,0.7864245176315308,0.8461978584046292,0.7876639930098697,0.7888697331174573,0.7148247408138797,0.7738315081239711,0.7431586810225719
140,0.7861319184303284,0.8463314730902929,0.7877215029632436,0.7889452327197533,0.7148762333696165,0.7740748693722711,0.7432987234354523
141,0.7860824465751648,0.8462689854271792,0.7877699980617923,0.7890091559854773,0.7149030456271419,0.7744279817717653,0.7434759802922266
142,0.7858753204345703,0.8463943551474675,0.7878161163542123,0.7890639083573054,0.7150250623254667,0.7746283969174241,0.7436343189059068
143,0.7856940627098083,0.8464379103502931,0.7878574201726853,0.7891222708514223,0.7150632331701131,0.774881301744089,0.7437714840574267
144,0.7853525876998901,0.8466508277754384,0.787918150850922,0.7891912599825414,0.7151832967884536,0.7750864886789302,0.7439309522010246
145,0.7851113677024841,0.8467384404390732,0.7879730952437453,0.7892562708011142,0.7151956123670681,0.7753250781380479,0.7440474963880856
146,0.7850829362869263,0.8466849643845753,0.788023000177702,0.789315087372287,0.7152035203520352,0.7755588958079832,0.7441594267596122
147,0.784868061542511,0.8469476777704033,0.7880607928150186,0.7893655816698225,0.715256116392945,0.7757831698995539,0.7442911295048344
148,0.7847487926483154,0.8470468807767659,0.7881168725071173,0.7894164516325632,0.715332063469719,0.7759406389425715,0.7444047188511419
149,0.7844864726066589,0.8470317658074437,0.7881747375563366,0.7894741267781217,0.7153667899339985,0.7763128384987952,0.7445947677718178
150,0.7843092083930969,0.847352176308415,0.7882302294155454,0.7895198010979039,0.7154318572477371,0.7765609715362776,0.7447441400708409
151,0.7840742468833923,0.847163370321649,0.7882716588161318,0.7895741674066095,0.7154156450209602,0.7768949967790423,0.744888925490519
152,0.7839360237121582,0.8474260975213032,0.7883260695023028,0.7896363497027972,0.715433511537904,0.7771431298165247,0.7450126484997919
153,0.7836587429046631,0.8476288859351195,0.788378009871616,0.7897004408486755,0.7154740781082553,0.7773340013838189,0.7451223444764882
154,0.783534049987793,0.8474428880750648,0.7884193667649951,0.7897703678835044,0.7155233737606155,0.7775582754753895,0.7452521043953908
155,0.7833408713340759,0.8477687341329992,0.7884856763275317,0.7898284436839297,0.7155689017082197,0.7777682341994131,0.7453732285192959
156,0.7830750942230225,0.8478795482704695,0.7885431760910783,0.7898877510483608,0.7157210894804995,0.7780497697611719,0.7455850747633637
157,0.7829839587211609,0.8478779023052001,0.7886143622831986,0.78994926955305,0.7157497871294516,0.7781595209123661,0.7456510357725027
158,0.7829542756080627,0.8478421786656851,0.7886854431919885,0.7900185887833893,0.715858073859522,0.7783694796363897,0.7458061861326384
159,0.7827131152153015,0.8478950093679529,0.7887416360697328,0.7900830698165133,0.715933075029509,0.7785603512036838,0.7459345040254926
160,0.7824388742446899,0.8482162380735634,0.7888152767856333,0.7901532226710033,0.7159247461850984,0.7786366998306015,0.7459650229606822
161,0.7823658585548401,0.8482774125796427,0.7888863142663494,0.7902020559820945,0.7159339164919238,0.7787559945601603,0.7460247440682576
162,0.7822449207305908,0.8483432330932885,0.7889430798424326,0.79026891656708,0.7160564764089495,0.779008899386825,0.7462073252672813
163,0.7819763422012329,0.8483751404269868,0.7889893736494311,0.7903249237133765,0.7161474205783692,0.7793333810512252,0.7464055573328459
164,0.781906247138977,0.8484752821602971,0.7890495997001487,0.7903879148982245,0.7161460273768459,0.7796530909264429,0.7465514011432123
165,0.7816005349159241,0.8487183201317785,0.789094265399166,0.7904242626672862,0.7161518472588003,0.779843962493737,0.7466420569799529
166,0.781419038772583,0.8486796075035742,0.789126385190883,0.7904837417591012,0.7161936634062367,0.7801970748932312,0.7468265967505447
167,0.7814468145370483,0.848722586211101,0.7891640982158403,0.7905435932927669,0.716142423618744,0.7803736310929783,0.746879609797089
168,0.7813053131103516,0.8488686566108246,0.7892199923190644,0.7905987460652906,0.7160968349166047,0.7805597308710901,0.746940033562027
169,0.7810858488082886,0.8488546634659764,0.789264716488282,0.7906510476017564,0.716144647921846,0.7807553742275666,0.7470556140234729
170,0.7808510661125183,0.8490422637484891,0.7893186539597917,0.7907139746892199,0.7162230760478571,0.7809844201083196,0.7472031300290587
171,0.7808473706245422,0.8488578539591336,0.7893854187603776,0.7907936527755268,0.7162981213158228,0.7810559969460549,0.7472767282389358
172,0.7804779410362244,0.8492300412590185,0.7894432966335296,0.7908705628668818,0.7163934856612789,0.7812659556700785,0.7474247158799107
173,0.7806312441825867,0.8491115873019395,0.789531959766046,0.7909530966487982,0.71647610171049,0.7813184453510844,0.7474937000109565
174,0.7803939580917358,0.849120796964617,0.7895978971572667,0.7910151719966281,0.7166054792962067,0.7814663708157373,0.7476318084081643
175,0.7803048491477966,0.849226777579477,0.7896622276173246,0.7910854953654115,0.7167368264442558,0.7815856655452962,0.747757885918679
176,0.7801375389099121,0.8493010950368285,0.7897124508158682,0.7911393796728756,0.7167848079110878,0.7816858731181257,0.7478298581390306
177,0.7799099683761597,0.8494129283189479,0.7897751060544345,0.7911865005278309,0.7167877143857193,0.7817574499558609,0.7478641940085592
178,0.7798805236816406,0.8494311922805304,0.7898546898774235,0.7912548605040698,0.7168349490778008,0.7818910600529668,0.7479510394865674
179,0.7796265482902527,0.8494615615219006,0.7899257356648128,0.7913326274184846,0.7169227808179031,0.7820723880418963,0.7480818122481023
180,0.7794113159179688,0.8498038011342242,0.7899948175073805,0.7913995361689347,0.7170307319505559,0.7822346288740963,0.748214803268924
181,0.7793838977813721,0.8496790286015925,0.7900493094233435,0.7914542593341679,0.7170584505040345,0.7823777825495669,0.7482953767514035
182,0.779360830783844,0.8496110339468597,0.7900989056702267,0.7914987651475374,0.7171236171236172,0.7825686541168612,0.7484181583781132
183,0.7791510820388794,0.8499545157186976,0.7901341926266701,0.7915467729101936,0.7171932248445684,0.7827404385274258,0.7485346226068544
184,0.7789214253425598,0.8499382061676953,0.7901696461671517,0.7915773296630954,0.7172090665128191,0.7830315176675494,0.7486763253285519
185,0.778835654258728,0.8500416477095474,0.7901988351588576,0.7916384082087896,0.71727046278897,0.7832080738672965,0.7487904743439135
186,0.7787860035896301,0.8501063057397341,0.7902427788935833,0.7917056274295022,0.7173299426733781,0.783389401856226,0.7489057521286229
187,0.7785820364952087,0.8502562943500314,0.7902943673903641,0.79176291249141,0.7173696489894356,0.7834943812182378,0.7489753607619621
188,0.7784841656684875,0.8500964265581898,0.7903499385153393,0.7918183509062799,0.717385321702057,0.7836518502612555,0.7490558464541789
189,0.7783578634262085,0.8501120683903295,0.7904219690652112,0.7918738200296664,0.7173938681820763,0.7837091117314438,0.7490866632307265
190,0.7782688140869141,0.8504349375651747,0.7904919886376228,0.7919578667894484,0.7174450501450187,0.7837616014124495,0.7491385424434608
191,0.7781713008880615,0.8504711688207766,0.7905608246765987,0.7920389052237459,0.7174439019277298,0.7838904397203732,0.7491967647119184
192,0.7780035138130188,0.850531009614334,0.7906592193253628,0.7921049916375621,0.7175491163855232,0.7839095268771026,0.7492628463140035
193,0.777831494808197,0.8505604292167935,0.7907202623761092,0.7921796253590566,0.7175920264155559,0.7839906472932026,0.7493232935252816
194,0.7777532339096069,0.850670446612807,0.7907824954069169,0.7922621554208291,0.7176830786297983,0.7841003984443967,0.7494230646441243
195,0.7776152491569519,0.8506029116663517,0.7908344980936103,0.7923383671071736,0.717627328867033,0.784090854866032,0.7493883098196512
196,0.7774892449378967,0.8507863451398096,0.7909146537253501,0.7924041855204436,0.717682663207955,0.7841958342280438,0.7494664258742407
197,0.7774780988693237,0.8506982294638129,0.79097520336663,0.7924811288735812,0.7177236581819134,0.7842817264333262,0.7495280050346129
198,0.7771097421646118,0.8510201681950196,0.7910427689120444,0.7925547059933614,0.7177637668756659,0.7844248801087967,0.7496152469373656
199,0.7772385478019714,0.8509028731802769,0.7910918630961946,0.7926046394503345,0.7178433743882153,0.7845632619950851,0.7497218472987269
200,0.7770981192588806,0.8510441429434114,0.7911481618118176,0.7926682263434283,0.7179070792790198,0.7847493617731969,0.7498415564401038
